,comments,duration,film_date,languages,num_speaker,published_date,views,titleLength,numTags,descLength,Funny,Beautiful,Ingenious,Courageous,Longwinded,Confusing,Informative,Fascinating,Unconvincing,Persuasive,Jaw-dropping,OK,Obnoxious,Inspiring,Positive,Moderate,Negative,is_yearlyTedConference,is_TEDGlobal,is_TEDSalon,is_Other,is_TEDx,is_TEDWomen,is_TEDNYC,is_culture,is_technology,is_science,is_business,is_globalIssues,is_entertainment,is_design,is_psychology,is_brain
2608,338.19756024806475,414.71673743482506,1312931751.632737,45.38131914164961,1.0,1314718524.9610875,5722739.115941478,24.16385815926684,3.8728936194501298,242.50842552219947,189.76408537841456,474.5804819845181,240.3476170528517,225.1025533615091,43.56202834531541,50.10720564623186,1503.5547928697388,810.0032051896073,115.70598577026425,899.8118998210691,156.3230640338109,482.2450636913426,71.38131914164961,1964.4750344327783,4060.59604143349,2885.6117563821504,280.7565389034611,0.0,0.70903546018329,0.0,0.0,0.29096453981671,0.0,0.0,0.70903546018329,0.29096453981671,0.0,0.0,0.0,0.29096453981671,0.0,0.0,0.0
2609,1229.5703800930912,1021.928186305229,1265469637.816901,56.63467052314154,1.0,1274290581.6370125,7283334.051688129,32.77166907696346,5.045666184607308,225.90866763078537,2879.3956064520994,1212.4717083755145,1078.5993948066148,915.2310142100379,72.27865316900463,35.59831646125578,1299.5170067274046,2137.122319857098,84.36998553821924,2896.0931212272153,890.0250691648048,209.87231356889964,41.24229910711887,7500.760041499958,16613.605154366127,4405.48244152352,233.4892542755985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04566618460730798,0.04566618460730798,0.0,0.0,0.0,0.0
2610,422.5728830554521,749.285869509978,1368499932.3497195,39.1287013545474,1.0,1381157584.6149802,5648967.093052715,33.22323488594829,4.055808721487072,336.8633287074139,27.0,1256.5341390903218,83.75512421571116,146.9476042297843,72.9908860264654,14.07289263306033,141.9259633314437,408.849657747112,45.420271886788726,430.0740175133398,216.50000957760824,125.76765114051712,15.313211430581877,2088.0249963839624,4227.6115312445,697.7676319853007,147.79726197689632,0.3519362404956907,0.6480637595043093,0.0,0.0,0.0,0.0,0.0,0.6480637595043093,0.0,0.0,0.0,0.0,0.3519362404956907,0.0,0.0,0.0
2611,874.3365464553394,707.6439181613913,1362611556.749132,41.51228617675297,1.0,1364180735.8459897,9338038.384180833,26.0,4.0,387.62724687608403,163.40348824780085,486.65754742551394,49.49978271277253,1842.6410540634292,20.614743412103568,48.79925335062563,406.8400624149839,377.78631531219025,37.36068423439049,226.89163664550279,478.61934580788534,131.0533125283387,16.79508552929881,1693.4423810911167,5092.049914660709,764.7850115888253,123.56976652641849,0.8975427646494055,0.0,0.0,0.10245723535059448,0.0,0.0,0.0,0.8975427646494055,0.0,0.0,0.0,0.8975427646494055,0.0,0.0,0.0,0.0
2612,679.3867596324817,550.5817801362181,1366513436.3775485,44.61980311750053,1.0,1366340444.8908212,7823041.089819744,23.9297046762508,4.2300328137499115,277.18845775375416,1047.1843642675965,1644.1405906474984,209.83725183873037,1134.2018539574408,28.760393764998934,14.760393764998934,393.5908121500249,687.3131829337414,36.341903197494844,1048.667399520034,237.13101722624725,114.46006562749982,27.88183756999502,5271.31375727151,10231.122018142765,1556.7182772975589,107.74452829748773,0.23003281374991114,0.0,0.0,0.7699671862500889,0.0,0.0,0.0,0.0,0.0,0.0,0.23003281374991114,0.0,0.23003281374991114,0.0,0.0,0.0
2613,361.3653148962467,411.7397817900618,1310435044.4696934,47.64257534840529,1.0,1312384792.425085,5418314.968718975,28.71879442551541,4.429698606378852,207.04071297617628,247.47972344370018,877.9515566427483,541.0317208421845,118.60706924747144,48.06832883245816,51.06438371013218,1343.9614908025032,1220.6151193557,120.56241114896918,824.7606092910315,526.5639926290389,422.6280566120178,61.84756184577976,1704.932613193305,5237.181795354149,2591.3501567055528,281.54268553733925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.642575348405287,0.35742465159471304,0.0,0.0,0.0,0.35742465159471304,0.35742465159471304,0.0,0.0
2614,291.3848191586289,925.22402198034,1344989500.336269,34.351658055172805,1.0,1361717736.6500463,6373205.624329094,46.945025834481584,7.0,302.19484130247025,1059.1711173062777,111.56507012216431,216.7114218541983,91.8617540118187,25.243330872906515,12.59498892807932,1033.46337242766,526.110831351762,20.540014762560908,535.5740588867423,56.1633013477847,158.00162114877054,13.053353016747876,925.645244539966,2987.2287405339716,1727.0390524631728,71.43168758029462,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3783345635467422,0.0,0.0,0.6216654364532578,0.0,0.3783345635467422,0.0,0.0,0.0
2615,376.6827262310009,443.7401338536957,1310442129.7773645,47.13429012704491,1.0,1311776902.5477533,5651169.799647219,25.01998970356187,3.8657098729550867,249.17426953416864,97.19425923773052,592.2942077555399,547.5812332474719,133.70015444657196,43.920041185752524,47.302921863325395,1517.096884829454,1045.4654009798112,99.6801647430101,888.2988285311569,488.15222054298056,412.82060748984975,56.39723258324657,1868.536658307815,4772.924134517921,2818.2163208504608,247.30036037533458,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7114300423483044,0.2885699576516956,0.0,0.0,0.0,0.0,0.2885699576516956,0.0,0.0
2616,439.47281351680067,1251.2383638446313,1371211822.1659768,37.75360049755095,1.0,1377631966.4254215,6428172.192476505,17.63280107802705,9.120799419523896,399.1743895514301,372.38796724456273,309.3513349192315,138.59919643421821,53.60801492652837,66.40560422918304,31.241598839047793,1875.1134429397514,1044.070340625587,38.396002902380516,926.0687749566024,94.35279693176916,202.10159676591886,14.13040074632642,797.6810150249339,2810.050666106831,3003.2838146622726,150.17360671693777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12560008292515767,0.0,0.8743999170748423,0.0,0.0,0.0,0.0,0.0,0.8743999170748423
2617,185.55094055779256,520.3667882844736,1362516760.4145,33.57398244097236,1.0,1372423907.8298118,5454267.140809569,39.313590241815334,5.775145365575377,409.59745754191334,169.7826928596353,522.5459923702999,64.02972294171731,136.0308059861203,5.585828295883159,5.786991220486179,51.49171128323855,422.692657598961,4.360973661458536,130.49257771876097,470.53219703546364,55.420202936012544,4.349127806547735,925.0013334700448,2710.6154022622422,237.40449193801206,20.08292098437561,0.8875726827876887,0.0,0.0,0.11242731721231125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8875726827876887,0.0,0.0,0.0
2618,441.25851633783395,414.89581942171606,1319627040.9051318,38.787565638705956,1.0,1323587112.553565,6379166.526958309,29.761646696822535,6.0,216.15551365130057,753.4494415024708,251.3418608004611,311.1241753426903,524.403527796181,76.10859032351026,54.253770052107456,267.08792247810356,463.750976233619,136.96866169138977,444.4753604443543,354.1190925164637,398.3884475877512,113.85990309762943,1715.5361860888238,4373.725260280709,1109.951730510209,381.19092516463695,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.787565638705959,0.0,0.21243436129404103,0.0,0.787565638705959,0.0,0.0,0.0
2619,590.7182243813429,595.5270037128071,1209526256.3703182,39.732133168319685,1.1830332920799211,1212649105.5462165,8856676.53260759,25.28123304455945,6.450900123760237,228.92853267327874,90.41489517335077,228.03546237631178,640.5663128727934,292.55373613856534,55.05346485151653,47.40616522279724,782.4410850250114,1325.6975090356498,99.17839702975432,223.3434278466295,865.3631068091181,196.4590875002161,55.138298391116926,966.0867569314377,4408.717779337227,1202.243600371857,256.776325495185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18303329207992114,0.8169667079200789,0.0,0.0,0.0,0.18303329207992114,0.0,0.0
2620,463.5432612261872,413.3507324375805,1216135377.6330593,38.82118201683002,1.4030260024042887,1219469171.7061822,7204736.092205567,30.40302600240429,6.387895990382845,227.07565006010722,153.7634041298316,221.06600437026046,2893.128039877013,148.64784835583472,41.451158199555955,39.58458614666161,938.1141365674121,1999.569359882558,69.05087435823901,228.72349841594195,2772.2350804115017,226.70146487516107,43.420898175513074,1531.8555071564629,9720.265244183462,1393.539099858515,193.50751687996964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5969739975957113,0.0,0.5969739975957113,1.0,0.0,0.0
2621,840.9146896123698,979.9655951918071,1326096718.7459884,35.96186368025703,1.0,1334116688.0711613,5974253.276163365,42.292903359710834,10.076272639485934,201.71770911347778,1614.790660843535,425.93964607029704,570.1043785475017,986.9718940919842,217.9703193669399,122.05877920465872,528.9380713452528,870.7214406250278,327.84214848443384,1536.3098147330766,407.4210742422169,430.50737729342995,239.20601824703627,3896.359556189591,8772.308650610154,2495.755263371759,907.0772653030688,0.0,0.25476703996787087,0.0,0.0,0.7452329600321291,0.0,0.0,0.0,0.25476703996787087,0.25476703996787087,0.7452329600321291,0.0,0.25476703996787087,0.0,0.25476703996787087,0.0
2622,436.61277645855046,543.6948081516512,1365064411.4482694,40.795981939573984,1.0,1367019135.3433764,7424231.544905917,26.47309255094782,4.0,306.9237020379128,710.3652368247036,1116.2865461007636,116.42167041469622,570.8287583282404,30.730925509478197,11.05381489810436,243.6890744206377,544.361399508306,29.150203162321656,606.6632503874941,416.87155762438874,117.78474040758256,21.150203162321656,3376.1612632514434,6851.2964320525425,968.1370652157144,92.08514673222587,0.47309255094781966,0.0,0.0,0.5269074490521803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47309255094781966,0.0,0.0,0.0
2623,118.27112088215944,777.0634005889037,1449468003.2782257,38.0,1.0,1454475860.9710162,7819308.883058103,43.63556044107972,7.975352647076415,466.8186333814118,416.38396794661224,344.41373426476747,222.62858338440236,45.46829970554811,52.695396616793865,40.39962838171085,1098.4348172045013,565.0494464755491,105.24290911604622,283.897846175116,85.3538980890533,298.5597602908632,21.80809191154481,286.4841119103486,1965.7820417762812,1680.8924236704806,220.14602602609574,0.48767632353820756,0.5123236764617924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48767632353820756,0.5123236764617924
2624,867.7177361482533,897.7663270240859,1291776541.8439267,46.00109192979399,1.0,1292953461.3029613,7430071.263976276,32.99454035103005,7.9972701755150215,190.03057403423176,170.95686877313733,447.07097543660944,128.05514245459656,1148.4622245764592,52.0,51.00491368407296,1084.5148448978669,466.28280981664375,129.001637894691,1359.9230189495236,235.91646737075968,228.16597332868668,85.99344842123605,3816.1903340577555,6412.934822485961,2672.6038371760774,318.0,0.0,0.0005459648969956543,0.0,0.0,0.0,0.9994540351030043,0.0,0.0005459648969956543,0.9994540351030043,0.0,0.9994540351030043,0.0,0.0,0.0,0.0,0.0
2625,675.6878255979532,560.286155281955,1221198025.3706164,41.29839309857978,1.5745982746449454,1224150990.1631792,9286578.467920609,28.022187922514618,5.276205176065164,235.19357239431912,136.22799813345858,268.7582205630743,1467.5515560501244,265.9273173241437,72.28232408437759,61.110939612573084,924.5791736961152,1872.7137896789886,127.37107577443606,275.4215705277777,2066.2929083360473,315.1032772174184,70.40933271115287,1374.8805987293229,7452.352388815159,1515.1040214413113,331.1736721825396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5745982746449453,0.4254017253550547,0.0,0.0,0.0,0.5745982746449453,0.0,0.0
2626,353.7328123179548,459.32296582752537,1309634055.0471861,48.31776887418079,1.0,1311413934.7177594,5480669.055930204,24.14396794705085,3.0,245.42801602647458,106.93513708649724,663.7509026513562,219.27627245006775,212.80929907416967,50.66537072844067,57.96627920524293,1911.5863448975363,965.6329590723502,127.80545086081355,1193.705597615209,100.41373430510741,518.0817233108813,70.88586503302824,2556.4382119265547,4825.256516566103,3623.3736658236267,307.32296582752537,0.06355377483615843,0.9364462251638416,0.0,0.0,0.0,0.0,0.0,0.9364462251638416,0.0,0.0,0.06355377483615843,0.0,0.0,0.0,0.0,0.0
2627,415.87620121817775,1252.0624077005357,1369948035.8980525,35.95873373939258,1.0,1377374034.9612877,6462017.819547899,18.082532521214837,8.958733739392581,396.8819670654309,691.6879614973216,114.99615610183122,283.5296789213942,71.19287765944638,56.45969471393477,29.459694713934773,1787.2919136819992,1018.6276983246979,43.57964959758826,814.8906714810175,93.58541544484142,185.54991503148716,29.86851342184019,531.9769366109873,2805.59672456052,2787.732500194504,159.367552447298,0.0,0.7917467478785162,0.20825325212148382,0.0,0.0,0.0,0.0,0.20825325212148382,0.20825325212148382,0.7917467478785162,0.0,0.0,0.0,0.0,0.0,0.7917467478785162
2628,129.0,575.898666742953,1447512741.8163095,38.0,1.0,1453955382.5904038,8178612.930306478,34.08169697663209,18.188727267525934,432.28736367667403,41.34087882212094,183.42542431567645,232.07599994278524,60.27042424415802,58.042272746777755,49.892969709106154,1932.1038784359214,647.1068786218693,130.59721215068637,851.303999771141,50.25633332856544,240.30715162611344,6.028181831185169,1151.9404844826572,2366.4164237578325,3023.715029833176,244.56063643775545,0.0,0.06760606103950562,0.0,0.9323939389604944,0.0,0.0,0.0,0.0,0.0,0.9323939389604944,0.0,0.0,0.0,0.0,0.0,1.0
2629,248.38672167320192,830.4387459494808,1429638152.591224,37.492212569597335,1.0,1450594921.7404585,8396282.696971059,42.384955108580954,4.784601795656762,492.906550835168,1403.734903145526,1263.9547177614215,493.951508852963,320.83839263655665,36.07699102171619,27.50778743040267,3357.7540111355734,1919.6817607461928,43.169556904237716,1565.0957747909802,167.9879582684366,186.5069041480922,28.061416160910856,2617.569762652841,8187.719004063937,5109.3566900746455,134.81575151726744,0.2153982043432382,0.0,0.0,0.0,0.7846017956567618,0.0,0.0,0.2153982043432382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2630,165.331955637036,815.8938580648396,1310539679.256044,32.12493542048606,1.0,1319952199.7320158,7669132.935091629,20.55828597502311,4.283324722731475,263.8667011090741,34.4662878001849,162.20598694432692,321.0199240502045,239.25090411319513,12.841610697754588,4.841610697754588,80.60743352543915,415.05441120418686,3.691584865949011,13.77470293423589,504.2034037637694,43.4662878001849,7.849974168194425,302.98956998511414,1979.190487860982,137.84842425985994,29.22478042965261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2631,193.91498566449968,826.699838555575,1306717507.1685464,31.182639770631994,1.0,1321356175.1517298,7539004.609933008,21.75949279814132,5.182639770631995,243.51537750018542,20.02893371561334,288.0198272918258,161.49005188066928,226.62207488568686,14.350812683457319,5.5623861697026555,134.57321045799426,420.82093385204735,12.235077821003948,23.710662843866572,412.761279609481,44.00903747695194,18.03797119256528,317.37610382955563,1847.1192050648792,202.29291077881282,50.186247866729204,0.0,0.8028933715613342,0.0,0.19710662843866578,0.0,0.0,0.0,0.0,0.8028933715613342,0.19710662843866578,0.0,0.0,0.0,1.0,0.0,0.0
2632,331.64575689691947,1175.3006857429896,1430078257.3087215,32.95487742165346,1.0,1435768443.4207911,8201116.500701287,57.38475912867496,6.387193554133642,426.84085376305774,266.39393107782547,385.57685581667033,340.22074404081536,649.4384879034877,42.387193554133646,35.387193554133646,2400.7000514244164,1956.1428424261373,72.18535916430355,878.5914623694224,311.66466654790474,154.0499914292639,18.29451397198187,1672.3104234448242,5581.747951257666,3433.341505223103,168.2542602445527,0.8408537630577572,0.0,0.0,0.15914623694224284,0.0,0.0,0.0,0.8408537630577572,0.0,0.15914623694224284,0.0,0.0,0.0,0.0,0.0,0.15914623694224284
2633,796.3308045484347,899.023825775564,1363849190.2921598,41.78857608545944,1.0,1365529193.3241794,8410477.06839415,30.731456512756655,4.3942880427297215,363.5140761543251,628.1920803936898,380.2344347347022,242.81835830491445,1327.4878055125537,17.634271743621674,35.25703807716255,729.047651551128,568.1670321850222,33.08567935905418,639.9116240186645,406.45654910392113,108.948429393487,16.60571195727028,1921.6613573407953,5475.017617575599,1477.9077049632795,102.58270113710867,0.6057119572702788,0.0,0.0,0.3942880427297212,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6057119572702788,0.0,0.0,0.0,0.0
2634,559.2500082635252,1010.6530143842849,1250133037.1465187,48.15661871905013,1.0,1251744128.4199626,5961297.3400321,38.30602876856992,5.0,248.99279133046966,1384.3142399704593,729.7778569363378,671.1779215682217,662.1467917200633,65.69397123143008,50.802424433804745,1014.1467917200633,1486.2234687554408,71.50360433476517,1888.1943109178999,283.10551171349874,241.6048488676095,35.34698561571504,3940.6569914596207,9157.402782123641,3143.945951505573,223.34698561571503,0.11566187190501331,0.8843381280949867,0.0,0.0,0.0,0.0,0.0,0.8843381280949867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2635,206.72067769662306,1056.9309804203083,1434685605.1441529,32.90478289141342,1.0,1447680229.7513375,6266588.223994037,38.0,6.816335524891466,369.05459865619883,216.92729571601637,1886.7555667931472,162.93951304110018,975.8940466722125,54.680059244235316,21.9250921176073,722.4774077019783,536.6407629508931,24.374098692281695,353.48918430738036,92.96615128967687,125.01353948412925,13.367328950217068,2259.5561592355,6131.679495698547,1200.980131493488,114.34657900434138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7278881583695115,0.0,0.0,0.2721118416304885,0.0
2636,319.92144026278703,997.6132921751837,1248244553.48153,39.35045267153352,1.0,1252726875.4873486,5290606.163648453,35.17522633576676,6.2749245547444135,253.27492455474442,536.8126471825378,371.3172015182738,449.8096569927151,237.7733880292319,56.71299039416132,109.09668040875418,928.2658573138737,1415.9486419853995,106.97281208758798,822.5679145402285,296.2447188321089,242.81268861313896,31.17522633576676,1434.057269343244,4741.963523883511,1993.646460467241,303.95770922627025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3625377226277934,0.0,0.6374622773722066,0.0,0.0,0.0,0.0,0.6374622773722066,0.6374622773722066
2637,668.643867764403,931.8362811518799,1432982931.2722492,34.247754246764075,1.0,1437477750.4773917,7535465.901937813,50.99101698705631,5.1880614383089805,464.23558295166964,110.87742610093906,2287.4332092364307,414.27991618287956,1153.1854549896668,90.23877123382039,22.504491506471844,3146.872189599362,1579.8840817798487,91.51926925020848,1617.1645797962367,418.2022573485371,160.22978822087669,15.0,3995.018826974004,9958.881172612306,4924.266557616476,219.26253199050072,0.1880614383089807,0.8119385616910193,0.0,0.0,0.0,0.0,0.0,0.8119385616910193,0.0,0.0,0.0,0.1880614383089807,0.0,0.0,0.0,0.0
2638,425.96862488795693,525.7058532153569,1300401560.3398569,41.752614592670255,1.0,1316812804.907845,5747224.240656267,28.20615450610812,6.644308154275683,199.14460944502693,50.35076395113504,857.0911124286168,209.73722832739995,106.73230043281069,39.50522918534051,37.09292017312427,1219.00482065202,976.7113836914486,93.47445665479992,638.5137725689447,404.7403484774818,305.5322789842968,68.27323004328107,1460.9278893256683,4066.291026634561,2163.0508722052614,238.34583605654578,0.0,0.47938454938918806,0.0,0.5206154506108119,0.0,0.0,0.0,0.47938454938918806,0.0,0.5206154506108119,0.0,0.0,0.0,0.5206154506108119,0.0,0.0
2639,722.984216409859,1015.4946782772556,1439400052.2051907,33.80808322966736,1.0,1441319070.5157373,7656296.116551978,52.72294631750074,6.787875155498959,465.31029547168106,131.0,2064.7218710512725,490.5541073649985,1033.5889038945456,87.61473158750371,21.0,3454.0698327961627,1801.9192875718607,99.69986849967033,1741.0291769107575,483.63350478984114,156.27274906700626,14.74458926350015,3969.463710439645,9974.881385112163,5351.371758773927,223.0591893506742,0.08513691216661712,0.9148630878333829,0.0,0.0,0.0,0.0,0.0,0.9148630878333829,0.08513691216661712,0.08513691216661712,0.08513691216661712,0.0,0.0,0.08513691216661712,0.0,0.0
2640,133.2440094238058,570.9088525503815,1446947786.4504933,38.04934894678844,1.0,1454571737.1606019,8123848.222271975,33.19739578715376,18.309114744961843,430.19466047701735,118.31404324311742,237.2393076543173,255.31119456864752,66.90885255038155,54.013021064231204,46.91432317065433,2066.550502222965,730.7382677424745,121.65729268261731,929.7855368655772,54.15833259446014,221.81562527707746,5.283072616499433,1290.1296685201949,2752.799666873593,3218.1516643656196,227.86770953400227,0.0,0.0,0.0,0.9506510532115603,0.04934894678843971,0.0,0.0,0.0,0.0,0.9506510532115603,0.0,0.0,0.0,0.0,0.0,0.9506510532115603
2641,350.7569643487056,1103.90689013136,1371309350.148165,37.87866569508105,1.0,1376542752.270137,6117751.404643927,18.928885650270146,8.535557174864927,395.37646614319004,298.9868026886538,106.7573313901621,108.56048363173122,79.0337246644304,43.891128923514195,23.334677354108514,1504.6704504388906,815.337241250608,28.728005829513737,696.0069630002815,75.56891479783883,152.81561547000229,9.778225784702839,438.61070358692035,1922.8552020103448,2353.4930289091744,105.73203789183928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29288856502701466,0.0,0.7071114349729853,0.0,0.29288856502701466,0.0,0.0,0.0,0.7071114349729853
2642,319.5376857115327,334.14000648161823,1316705796.075362,41.564526622813496,1.0,1318750532.839243,6189892.043579962,25.86021038986067,5.145157792395501,237.419368830418,332.25767274829616,325.30148569226117,256.8870513011415,314.1610454676851,31.263474673510157,35.68821168618432,740.6203771601645,556.3985467158301,91.95705454195064,434.5873005807118,263.1932545612221,409.72600583345644,67.5645266228135,1425.883201219238,3474.0822577056742,1584.933683574333,226.4732675244586,0.0,0.28494740253483297,0.0,0.0,0.715052597465167,0.0,0.0,0.28494740253483297,0.715052597465167,0.0,0.0,0.0,0.715052597465167,0.0,0.0,0.0
2643,271.2916049455198,549.9214520255885,1310565475.364105,39.892143400283985,1.0,1316595316.4273922,6473131.757951541,30.63781576503998,5.745672364755997,190.5179791037441,315.8548480672596,861.2423115281669,705.6324672628953,134.0013371255362,28.456723647559976,21.620505224063972,88.82290123637995,1077.371472022719,58.60718803694792,69.1717682842239,913.4167540634631,144.46870370913985,26.202396012315972,431.84286800567975,4439.36205807572,302.46337322974364,134.88681292088785,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5818907882519991,1.0,0.0,0.0
2644,416.3052558993708,389.8241099621843,1319555402.9371896,38.827048645728844,1.0,1323191705.3997056,6402326.232319751,29.248367605525033,6.0,219.47208624122285,692.9614747434116,246.44596792962338,303.10912491704477,496.4495588239787,66.2378385677891,49.0025301180638,259.8230491858928,449.30019566324324,125.63703867582188,384.5401557836154,350.5656218844041,391.43943835172354,104.77881148236597,1594.4418035496365,4133.273747511343,1035.8026433212317,345.6562188440407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8270486457288436,0.0,0.17295135427115638,0.0,0.8270486457288436,0.0,0.0,0.0
2645,350.24002042200374,570.8614877074269,1353978089.8657176,38.57115701828582,1.0,1358827315.8726125,7962865.92702588,33.24952478200018,9.356735527428723,360.14041316457235,372.15460686372325,557.9980991280007,183.2770245851461,131.85578509142908,74.38993794657252,43.92599167371525,1254.012167145464,784.0786976654392,103.8519833474305,1098.0605765406021,132.1803314765574,355.91078469772094,14.60816118142819,3099.517681238931,5261.062226049226,2707.9835283837874,236.77607414914647,0.10721074542854603,0.0,0.892789254571454,0.0,0.0,0.0,0.0,0.892789254571454,0.0,0.0,0.0,0.0,0.10721074542854603,0.0,0.0,0.0
2646,533.4149382386962,971.7747908359631,1297744865.1291862,36.81733911146162,1.0,1305956767.560074,7222336.8197754705,37.086695557308104,7.547982665615136,270.427475604627,41.42420801261837,633.587263349105,317.0528840536281,76.8854951209254,68.86695557308107,56.86695557308107,1497.4912284384884,2060.3303746898027,130.74318092008428,402.3287756834918,497.48256124605626,200.80206715562593,49.92257421661406,1131.874023759202,4758.636810231338,2100.622071277606,306.3996662828605,0.8173391114616214,0.0,0.0,0.18266088853837859,0.0,0.0,0.0,0.0,0.0,0.18266088853837859,0.0,0.0,0.0,0.18266088853837859,0.0,0.0
2647,486.658350500654,768.5690860780785,1241480314.592315,38.78514382772515,1.4731429784656442,1246312466.231367,7252434.771395037,32.05371404306871,5.580571064603067,248.32228425841228,180.2045727631221,256.62629869582395,1307.5442437374793,118.98402717630431,70.45257616016012,110.24570639973312,982.5851650592128,1920.1224116473386,142.19428935396934,309.87200509555703,1777.784366880108,337.0480246285258,56.442292751007365,1009.7476149232295,6571.013535823406,1629.5051947832958,379.33486466486994,0.47314297846564424,0.5268570215343558,0.0,0.0,0.0,0.0,0.0,0.0,0.47314297846564424,0.5268570215343558,0.0,0.0,0.0,0.47314297846564424,0.5268570215343558,0.5268570215343558
2648,438.1877614771855,1254.675680956731,1371203648.2889543,37.70629796848536,1.0,1377560414.1523416,6432994.511872136,17.530312265051606,9.175985703433753,400.16774266180755,375.5020504080474,296.52446578761237,138.9381978925216,52.18893905456068,66.00353273212552,31.351971406867506,1890.0452746147894,1049.7151090940808,38.12007148283124,928.4496689195705,94.64449586100697,202.40906320484518,14.059446952728035,777.2384387137545,2784.751696811584,3020.904006739205,149.5350225745523,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11771632808089261,0.0,0.8822836719191074,0.0,0.0,0.0,0.0,0.0,0.8822836719191074
2649,661.1157863237402,991.0847440644591,1432361900.1272418,34.199867402950176,1.0,1435324863.3925755,7942162.213467614,56.13368692546619,4.733289134316726,473.19721546195376,178.74124495730604,1761.319513590758,453.59429832685765,1018.3844861451709,79.5976132531032,24.200530388199287,3399.2778635674913,1942.348802989146,94.26472190993594,1624.9549170030605,460.7273222670747,160.06551749223487,16.60026519409964,3563.1579812848295,9378.273649561143,5184.298298062787,214.6631307453381,0.26671086568327396,0.733289134316726,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2650,430.9502217501921,500.55447206843775,1204105800.3441665,37.77082138310777,1.0,1207518348.2219443,7356160.386325903,26.45835723378446,7.409726205630744,222.31246414932332,94.81275095473684,188.5136897184628,1481.129985864077,216.4991395837594,31.020677980401,30.347118653600667,768.0352281151045,1321.5718902572767,54.45108216643274,182.61095177477026,1149.6748884218548,116.00670145652464,34.06930900855472,1005.6758537701087,5457.878198570275,1066.6528813463992,149.88818780898913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4097262056307436,0.5902737943692564,0.4097262056307436,0.0,0.4097262056307436,0.4097262056307436,0.0,0.0
2651,129.0,674.2620615085997,1445098367.5811524,38.0,1.0,1449318298.5480886,8769148.18955761,43.023823773509065,11.482132169868205,484.2634756835214,85.49262988170099,277.8766386076895,158.30345386855024,62.505955943377266,83.19200436299424,65.54169160364086,1478.2909434944152,433.05471842162683,168.6012510374135,556.2138154742009,44.10862115571252,383.381180376145,22.79466957532949,680.243295947397,1741.5853138260543,2417.885939344761,340.1296165793781,0.0,0.6264889858443163,0.0,0.37351101415568366,0.0,0.0,0.0,0.0,0.0,0.37351101415568366,0.0,0.0,0.0,0.0,0.0,1.0
2652,534.4471056602855,1440.7885867295727,1388723561.4410934,29.906169920092488,1.0,1391830521.91248,7397163.2331894,39.76585189307128,4.9687233066974965,490.5469150399538,86.82669690831607,1812.6120309835992,652.6062157722691,1902.8263687314545,59.92052698822357,23.687233066974965,1478.2931206623825,1430.3795912480307,20.71850976027747,280.6051974981582,543.4286417521846,132.62467968036995,19.687233066974965,3414.8121757517542,9843.491721147608,1891.5229978409106,124.01350288245098,0.5156383466512517,0.0,0.0,0.0,0.48436165334874826,0.0,0.0,0.48436165334874826,0.5156383466512517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
